"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"07/31/2019","AQS","390350065","1","5","ppb","7","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"08/01/2019","AQS","390350065","1","11","ppb","16","Harvard Yards","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"08/02/2019","AQS","390350065","1","8","ppb","11","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"08/03/2019","AQS","390350065","1","16","ppb","23","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"08/04/2019","AQS","390350065","1","5","ppb","7","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"08/05/2019","AQS","390350065","1","6","ppb","9","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"08/06/2019","AQS","390350065","1","4","ppb","6","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"08/07/2019","AQS","390350065","1","5","ppb","7","Harvard Yards","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"08/08/2019","AQS","390350065","1","4","ppb","6","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"08/09/2019","AQS","390350065","1","5","ppb","7","Harvard Yards","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"08/10/2019","AQS","390350065","1","6","ppb","9","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"08/11/2019","AQS","390350065","1","23","ppb","33","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"08/12/2019","AQS","390350065","1","4","ppb","6","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"08/13/2019","AQS","390350065","1","4","ppb","6","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"08/14/2019","AQS","390350065","1","6","ppb","9","Harvard Yards","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"08/15/2019","AQS","390350065","1","4","ppb","6","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"08/16/2019","AQS","390350065","1","4","ppb","6","Harvard Yards","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"08/17/2019","AQS","390350065","1","2","ppb","3","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"08/18/2019","AQS","390350065","1","2","ppb","3","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"08/19/2019","AQS","390350065","1","6","ppb","9","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"08/20/2019","AQS","390350065","1","3","ppb","4","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"08/21/2019","AQS","390350065","1","2","ppb","3","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"08/22/2019","AQS","390350065","1","4","ppb","6","Harvard Yards","18","75.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"08/23/2019","AQS","390350065","1","9","ppb","13","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"08/24/2019","AQS","390350065","1","7","ppb","10","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"08/25/2019","AQS","390350065","1","2","ppb","3","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"08/26/2019","AQS","390350065","1","3","ppb","4","Harvard Yards","18","75.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"08/27/2019","AQS","390350065","1","3","ppb","4","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"08/28/2019","AQS","390350065","1","3","ppb","4","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"08/29/2019","AQS","390350065","1","2","ppb","3","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"08/30/2019","AQS","390350065","1","7","ppb","10","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"08/31/2019","AQS","390350065","1","8","ppb","11","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"09/01/2019","AQS","390350065","1","3","ppb","4","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"09/02/2019","AQS","390350065","1","4","ppb","6","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"09/03/2019","AQS","390350065","1","5","ppb","7","Harvard Yards","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"09/04/2019","AQS","390350065","1","4","ppb","6","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"09/05/2019","AQS","390350065","1","7","ppb","10","Harvard Yards","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"09/06/2019","AQS","390350065","1","6","ppb","9","Harvard Yards","21","88.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"09/07/2019","AQS","390350065","1","9","ppb","13","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"09/08/2019","AQS","390350065","1","2","ppb","3","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"09/09/2019","AQS","390350065","1","2","ppb","3","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"09/10/2019","AQS","390350065","1","3","ppb","4","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"09/11/2019","AQS","390350065","1","6","ppb","9","Harvard Yards","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"09/12/2019","AQS","390350065","1","2","ppb","3","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"09/13/2019","AQS","390350065","1","2","ppb","3","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"09/14/2019","AQS","390350065","1","3","ppb","4","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"09/15/2019","AQS","390350065","1","2","ppb","3","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"09/16/2019","AQS","390350065","1","4","ppb","6","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"09/17/2019","AQS","390350065","1","3","ppb","4","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"09/18/2019","AQS","390350065","1","2","ppb","3","Harvard Yards","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"09/19/2019","AQS","390350065","1","4","ppb","6","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"09/20/2019","AQS","390350065","1","2","ppb","3","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"09/21/2019","AQS","390350065","1","3","ppb","4","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"09/22/2019","AQS","390350065","1","2","ppb","3","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"09/23/2019","AQS","390350065","1","2","ppb","3","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"09/24/2019","AQS","390350065","1","3","ppb","4","Harvard Yards","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"09/25/2019","AQS","390350065","1","2","ppb","3","Harvard Yards","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"09/26/2019","AQS","390350065","1","3","ppb","4","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"09/27/2019","AQS","390350065","1","1","ppb","1","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"09/28/2019","AQS","390350065","1","2","ppb","3","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"09/29/2019","AQS","390350065","1","2","ppb","3","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"09/30/2019","AQS","390350065","1","4","ppb","6","Harvard Yards","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"10/01/2019","AQS","390350065","1","5","ppb","7","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"10/02/2019","AQS","390350065","1","3","ppb","4","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"10/03/2019","AQS","390350065","1","3","ppb","4","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"10/04/2019","AQS","390350065","1","0","ppb","0","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"10/05/2019","AQS","390350065","1","1","ppb","1","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"10/06/2019","AQS","390350065","1","0","ppb","0","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"10/07/2019","AQS","390350065","1","1","ppb","1","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"10/08/2019","AQS","390350065","1","4","ppb","6","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"10/09/2019","AQS","390350065","1","1","ppb","1","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"10/10/2019","AQS","390350065","1","15","ppb","21","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"10/11/2019","AQS","390350065","1","4","ppb","6","Harvard Yards","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"10/12/2019","AQS","390350065","1","1","ppb","1","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"10/13/2019","AQS","390350065","1","0","ppb","0","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"10/14/2019","AQS","390350065","1","0","ppb","0","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"10/15/2019","AQS","390350065","1","3","ppb","4","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"10/16/2019","AQS","390350065","1","1","ppb","1","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"10/17/2019","AQS","390350065","1","0","ppb","0","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"10/18/2019","AQS","390350065","1","2","ppb","3","Harvard Yards","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"10/19/2019","AQS","390350065","1","4","ppb","6","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"10/20/2019","AQS","390350065","1","6","ppb","9","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"10/21/2019","AQS","390350065","1","3","ppb","4","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"10/22/2019","AQS","390350065","1","1","ppb","1","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"10/23/2019","AQS","390350065","1","0","ppb","0","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"10/24/2019","AQS","390350065","1","0","ppb","0","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"10/25/2019","AQS","390350065","1","3","ppb","4","Harvard Yards","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"10/26/2019","AQS","390350065","1","4","ppb","6","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"10/27/2019","AQS","390350065","1","4","ppb","6","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"10/28/2019","AQS","390350065","1","9","ppb","13","Harvard Yards","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"10/29/2019","AQS","390350065","1","5","ppb","7","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"10/30/2019","AQS","390350065","1","4","ppb","6","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"10/31/2019","AQS","390350065","1","6","ppb","9","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"11/01/2019","AQS","390350065","1","1","ppb","1","Harvard Yards","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"11/02/2019","AQS","390350065","1","2","ppb","3","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"11/03/2019","AQS","390350065","1","1","ppb","1","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
"11/04/2019","AQS","390350065","1","2","ppb","3","Harvard Yards","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.4466244","-81.6623559"
