"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/08/2018","AQS","390550004","1","0.037","ppm","34","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"03/09/2018","AQS","390550004","1","0.036","ppm","33","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"03/10/2018","AQS","390550004","1","0.046","ppm","43","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"03/11/2018","AQS","390550004","1","0.046","ppm","43","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"03/12/2018","AQS","390550004","1","0.047","ppm","44","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"03/13/2018","AQS","390550004","1","0.045","ppm","42","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"03/14/2018","AQS","390550004","1","0.042","ppm","39","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"03/15/2018","AQS","390550004","1","0.047","ppm","44","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"03/16/2018","AQS","390550004","1","0.039","ppm","36","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"03/17/2018","AQS","390550004","1","0.047","ppm","44","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"03/18/2018","AQS","390550004","1","0.049","ppm","45","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"03/19/2018","AQS","390550004","1","0.048","ppm","44","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"03/20/2018","AQS","390550004","1","0.046","ppm","43","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"03/21/2018","AQS","390550004","1","0.041","ppm","38","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"03/22/2018","AQS","390550004","1","0.046","ppm","43","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"03/23/2018","AQS","390550004","1","0.042","ppm","39","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"03/24/2018","AQS","390550004","1","0.048","ppm","44","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"03/25/2018","AQS","390550004","1","0.047","ppm","44","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"03/26/2018","AQS","390550004","1","0.051","ppm","47","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"03/27/2018","AQS","390550004","1","0.037","ppm","34","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"03/28/2018","AQS","390550004","1","0.027","ppm","25","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"03/29/2018","AQS","390550004","1","0.039","ppm","36","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"03/30/2018","AQS","390550004","1","0.042","ppm","39","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"03/31/2018","AQS","390550004","1","0.048","ppm","44","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"04/01/2018","AQS","390550004","1","0.048","ppm","44","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"04/02/2018","AQS","390550004","1","0.047","ppm","44","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"04/03/2018","AQS","390550004","1","0.045","ppm","42","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"04/04/2018","AQS","390550004","1","0.046","ppm","43","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"04/05/2018","AQS","390550004","1","0.044","ppm","41","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"04/06/2018","AQS","390550004","1","0.049","ppm","45","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"04/07/2018","AQS","390550004","1","0.048","ppm","44","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"04/08/2018","AQS","390550004","1","0.05","ppm","46","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"04/09/2018","AQS","390550004","1","0.047","ppm","44","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"04/10/2018","AQS","390550004","1","0.053","ppm","49","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"04/11/2018","AQS","390550004","1","0.044","ppm","41","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"04/12/2018","AQS","390550004","1","0.06","ppm","67","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"04/13/2018","AQS","390550004","1","0.062","ppm","74","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"04/14/2018","AQS","390550004","1","0.039","ppm","36","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"04/15/2018","AQS","390550004","1","0.041","ppm","38","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"04/16/2018","AQS","390550004","1","0.035","ppm","32","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"04/17/2018","AQS","390550004","1","0.043","ppm","40","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"04/18/2018","AQS","390550004","1","0.042","ppm","39","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"04/19/2018","AQS","390550004","1","0.053","ppm","49","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"04/20/2018","AQS","390550004","1","0.052","ppm","48","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"04/21/2018","AQS","390550004","1","0.055","ppm","51","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"04/22/2018","AQS","390550004","1","0.056","ppm","54","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"04/23/2018","AQS","390550004","1","0.065","ppm","84","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"04/24/2018","AQS","390550004","1","0.049","ppm","45","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"04/25/2018","AQS","390550004","1","0.046","ppm","43","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"04/26/2018","AQS","390550004","1","0.047","ppm","44","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"04/27/2018","AQS","390550004","1","0.062","ppm","74","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"04/28/2018","AQS","390550004","1","0.039","ppm","36","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"04/29/2018","AQS","390550004","1","0.049","ppm","45","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"04/30/2018","AQS","390550004","1","0.064","ppm","80","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"05/01/2018","AQS","390550004","1","0.069","ppm","97","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"05/02/2018","AQS","390550004","1","0.063","ppm","77","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"05/03/2018","AQS","390550004","1","0.046","ppm","43","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"05/04/2018","AQS","390550004","1","0.054","ppm","50","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"05/05/2018","AQS","390550004","1","0.063","ppm","77","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"05/06/2018","AQS","390550004","1","0.065","ppm","84","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"05/07/2018","AQS","390550004","1","0.048","ppm","44","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"05/08/2018","AQS","390550004","1","0.061","ppm","71","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"05/09/2018","AQS","390550004","1","0.063","ppm","77","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"05/10/2018","AQS","390550004","1","0.058","ppm","61","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"05/11/2018","AQS","390550004","1","0.044","ppm","41","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"05/12/2018","AQS","390550004","1","0.033","ppm","31","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"05/13/2018","AQS","390550004","1","0.042","ppm","39","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"05/14/2018","AQS","390550004","1","0.045","ppm","42","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"05/15/2018","AQS","390550004","1","0.055","ppm","51","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"05/16/2018","AQS","390550004","1","0.054","ppm","50","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"05/17/2018","AQS","390550004","1","0.071","ppm","101","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"05/18/2018","AQS","390550004","1","0.047","ppm","44","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"05/19/2018","AQS","390550004","1","0.043","ppm","40","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"05/20/2018","AQS","390550004","1","0.04","ppm","37","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"05/21/2018","AQS","390550004","1","0.05","ppm","46","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"05/22/2018","AQS","390550004","1","0.046","ppm","43","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"05/23/2018","AQS","390550004","1","0.062","ppm","74","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"05/24/2018","AQS","390550004","1","0.07","ppm","100","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"05/25/2018","AQS","390550004","1","0.079","ppm","129","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"05/26/2018","AQS","390550004","1","0.061","ppm","71","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"05/27/2018","AQS","390550004","1","0.065","ppm","84","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"05/28/2018","AQS","390550004","1","0.073","ppm","108","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"05/29/2018","AQS","390550004","1","0.073","ppm","108","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"05/30/2018","AQS","390550004","1","0.038","ppm","35","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"05/31/2018","AQS","390550004","1","0.057","ppm","58","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"06/01/2018","AQS","390550004","1","0.052","ppm","48","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"06/02/2018","AQS","390550004","1","0.029","ppm","27","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"06/03/2018","AQS","390550004","1","0.046","ppm","43","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"06/04/2018","AQS","390550004","1","0.046","ppm","43","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"06/05/2018","AQS","390550004","1","0.043","ppm","40","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"06/06/2018","AQS","390550004","1","0.035","ppm","32","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"06/07/2018","AQS","390550004","1","0.063","ppm","77","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"06/08/2018","AQS","390550004","1","0.063","ppm","77","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"06/09/2018","AQS","390550004","1","0.052","ppm","48","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"06/10/2018","AQS","390550004","1","0.027","ppm","25","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"06/11/2018","AQS","390550004","1","0.036","ppm","33","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"06/12/2018","AQS","390550004","1","0.043","ppm","40","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"06/13/2018","AQS","390550004","1","0.059","ppm","64","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"06/14/2018","AQS","390550004","1","0.061","ppm","71","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"06/15/2018","AQS","390550004","1","0.051","ppm","47","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
"06/16/2018","AQS","390550004","1","0.069","ppm","97","Notre Dame","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","055","Geauga","41.515051","-81.249906"
